system:index,forest_area,rd,.geo
4842,45.534107,1.0686015,"{""type"":""MultiPoint"",""coordinates"":[]}"
4843,58.856506,1.3761171,"{""type"":""MultiPoint"",""coordinates"":[]}"
4844,49.29998,1.7296958,"{""type"":""MultiPoint"",""coordinates"":[]}"
4845,43.325375,1.8511428,"{""type"":""MultiPoint"",""coordinates"":[]}"
4846,24.524393,2.1550546,"{""type"":""MultiPoint"",""coordinates"":[]}"
4847,22.580044,2.337642,"{""type"":""MultiPoint"",""coordinates"":[]}"
4848,10.095412,2.5610325,"{""type"":""MultiPoint"",""coordinates"":[]}"
4849,36.936386,2.81252,"{""type"":""MultiPoint"",""coordinates"":[]}"
4850,31.485142,2.4033725,"{""type"":""MultiPoint"",""coordinates"":[]}"
4851,15.937961,2.3256705,"{""type"":""MultiPoint"",""coordinates"":[]}"
4852,35.83783,2.6232567,"{""type"":""MultiPoint"",""coordinates"":[]}"
4853,23.978569,2.6075518,"{""type"":""MultiPoint"",""coordinates"":[]}"
4854,7.0193505,2.8400974,"{""type"":""MultiPoint"",""coordinates"":[]}"
4855,18.594336,2.935322,"{""type"":""MultiPoint"",""coordinates"":[]}"
4856,5.1092963,3.0944085,"{""type"":""MultiPoint"",""coordinates"":[]}"
4857,20.784735,3.2359452,"{""type"":""MultiPoint"",""coordinates"":[]}"
4858,20.784735,3.1492321,"{""type"":""MultiPoint"",""coordinates"":[]}"
4859,6.719864,2.871853,"{""type"":""MultiPoint"",""coordinates"":[]}"
4860,22.759434,2.7326832,"{""type"":""MultiPoint"",""coordinates"":[]}"
4861,30.649645,2.6132915,"{""type"":""MultiPoint"",""coordinates"":[]}"
4862,19.742186,2.389492,"{""type"":""MultiPoint"",""coordinates"":[]}"
4863,14.247573,2.2442596,"{""type"":""MultiPoint"",""coordinates"":[]}"
4864,21.163036,2.7088923,"{""type"":""MultiPoint"",""coordinates"":[]}"
4865,11.405243,2.8962202,"{""type"":""MultiPoint"",""coordinates"":[]}"
4866,34.34019,2.5325887,"{""type"":""MultiPoint"",""coordinates"":[]}"
4867,168.03824,1.726824,"{""type"":""MultiPoint"",""coordinates"":[]}"
4868,75.62097,1.3526579,"{""type"":""MultiPoint"",""coordinates"":[]}"
4869,62.46079,1.3526579,"{""type"":""MultiPoint"",""coordinates"":[]}"
4870,56.227856,1.1241167,"{""type"":""MultiPoint"",""coordinates"":[]}"
4871,69.99569,1.2384422,"{""type"":""MultiPoint"",""coordinates"":[]}"
4872,63.200222,1.3057808,"{""type"":""MultiPoint"",""coordinates"":[]}"
4873,82.453735,1.174137,"{""type"":""MultiPoint"",""coordinates"":[]}"
4874,68.191345,1.141044,"{""type"":""MultiPoint"",""coordinates"":[]}"
4875,76.77962,0.8881286,"{""type"":""MultiPoint"",""coordinates"":[]}"
4876,83.91087,1.2855921,"{""type"":""MultiPoint"",""coordinates"":[]}"
4877,97.299515,1.1255579,"{""type"":""MultiPoint"",""coordinates"":[]}"
4878,97.299515,0.27859604,"{""type"":""MultiPoint"",""coordinates"":[]}"
4879,97.299515,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4880,97.344315,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4881,72.115295,0.0024568925,"{""type"":""MultiPoint"",""coordinates"":[]}"
4882,97.70199,0.06848328,"{""type"":""MultiPoint"",""coordinates"":[]}"
4883,80.94027,0.13200559,"{""type"":""MultiPoint"",""coordinates"":[]}"
4884,50.80563,0.60635537,"{""type"":""MultiPoint"",""coordinates"":[]}"
4885,67.21366,1.5285013,"{""type"":""MultiPoint"",""coordinates"":[]}"
4886,37.626328,1.363525,"{""type"":""MultiPoint"",""coordinates"":[]}"
4887,18.020947,1.4319763,"{""type"":""MultiPoint"",""coordinates"":[]}"
4888,18.965322,2.2350993,"{""type"":""MultiPoint"",""coordinates"":[]}"
4889,38.481773,2.2503886,"{""type"":""MultiPoint"",""coordinates"":[]}"
4890,63.20062,2.2350485,"{""type"":""MultiPoint"",""coordinates"":[]}"
4891,31.276154,1.5453432,"{""type"":""MultiPoint"",""coordinates"":[]}"
4892,56.496025,1.8319523,"{""type"":""MultiPoint"",""coordinates"":[]}"
4893,14.745796,2.0678828,"{""type"":""MultiPoint"",""coordinates"":[]}"
4894,27.840883,2.3989792,"{""type"":""MultiPoint"",""coordinates"":[]}"
4895,20.474192,2.5501015,"{""type"":""MultiPoint"",""coordinates"":[]}"
4896,24.147978,2.2865238,"{""type"":""MultiPoint"",""coordinates"":[]}"
4897,19.296257,2.2190015,"{""type"":""MultiPoint"",""coordinates"":[]}"
4898,26.889164,2.0397162,"{""type"":""MultiPoint"",""coordinates"":[]}"
4899,26.559427,2.0797296,"{""type"":""MultiPoint"",""coordinates"":[]}"
4900,39.31475,1.9554733,"{""type"":""MultiPoint"",""coordinates"":[]}"
4901,40.17532,1.3431978,"{""type"":""MultiPoint"",""coordinates"":[]}"
4902,41.40068,1.0396429,"{""type"":""MultiPoint"",""coordinates"":[]}"
4903,44.477505,0.946488,"{""type"":""MultiPoint"",""coordinates"":[]}"
4904,16.342558,1.5544982,"{""type"":""MultiPoint"",""coordinates"":[]}"
4905,21.785465,2.4504337,"{""type"":""MultiPoint"",""coordinates"":[]}"
4906,84.85948,2.0321035,"{""type"":""MultiPoint"",""coordinates"":[]}"
4907,59.886593,1.229598,"{""type"":""MultiPoint"",""coordinates"":[]}"
4908,20.227629,1.0505054,"{""type"":""MultiPoint"",""coordinates"":[]}"
4909,20.227629,1.9136719,"{""type"":""MultiPoint"",""coordinates"":[]}"
4910,97.49512,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4911,96.86877,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4912,97.54731,0.039470814,"{""type"":""MultiPoint"",""coordinates"":[]}"
4913,97.73998,0.091933936,"{""type"":""MultiPoint"",""coordinates"":[]}"
4914,97.73998,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4915,82.29296,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4916,91.09883,0.009384372,"{""type"":""MultiPoint"",""coordinates"":[]}"
4917,91.09883,0.036009,"{""type"":""MultiPoint"",""coordinates"":[]}"
4918,91.09883,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4919,92.39729,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4920,88.194244,3.2036155E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
4921,89.99126,0.030851174,"{""type"":""MultiPoint"",""coordinates"":[]}"
4922,89.99126,0.03073187,"{""type"":""MultiPoint"",""coordinates"":[]}"
4923,93.91308,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4924,90.945076,0.053429376,"{""type"":""MultiPoint"",""coordinates"":[]}"
4925,92.78615,0.2711692,"{""type"":""MultiPoint"",""coordinates"":[]}"
4926,93.34582,0.21659172,"{""type"":""MultiPoint"",""coordinates"":[]}"
4927,86.93583,0.1472263,"{""type"":""MultiPoint"",""coordinates"":[]}"
4928,94.620186,0.16664559,"{""type"":""MultiPoint"",""coordinates"":[]}"
4929,92.259544,0.055597767,"{""type"":""MultiPoint"",""coordinates"":[]}"
4930,88.147064,0.14117524,"{""type"":""MultiPoint"",""coordinates"":[]}"
4931,86.85547,0.21738307,"{""type"":""MultiPoint"",""coordinates"":[]}"
4932,68.73812,0.29836997,"{""type"":""MultiPoint"",""coordinates"":[]}"
4933,47.0144,0.6327879,"{""type"":""MultiPoint"",""coordinates"":[]}"
4934,28.337273,1.3091611,"{""type"":""MultiPoint"",""coordinates"":[]}"
4935,13.428232,2.0849266,"{""type"":""MultiPoint"",""coordinates"":[]}"
4936,29.185238,2.1380196,"{""type"":""MultiPoint"",""coordinates"":[]}"
4937,10.646325,2.0131814,"{""type"":""MultiPoint"",""coordinates"":[]}"
4938,8.460401,2.163418,"{""type"":""MultiPoint"",""coordinates"":[]}"
4939,13.794124,0.70066595,"{""type"":""MultiPoint"",""coordinates"":[]}"
4940,28.892555,2.1330202,"{""type"":""MultiPoint"",""coordinates"":[]}"
4941,46.009346,1.9684715,"{""type"":""MultiPoint"",""coordinates"":[]}"
4942,38.741116,1.4235922,"{""type"":""MultiPoint"",""coordinates"":[]}"
4943,26.390985,1.429432,"{""type"":""MultiPoint"",""coordinates"":[]}"
4944,20.433788,2.2319343,"{""type"":""MultiPoint"",""coordinates"":[]}"
4945,7.811043,2.3709433,"{""type"":""MultiPoint"",""coordinates"":[]}"
4946,35.774586,2.663137,"{""type"":""MultiPoint"",""coordinates"":[]}"
4947,84.61842,2.4242146,"{""type"":""MultiPoint"",""coordinates"":[]}"
4948,49.999607,0.94041795,"{""type"":""MultiPoint"",""coordinates"":[]}"
4949,10.327813,0.97400606,"{""type"":""MultiPoint"",""coordinates"":[]}"
4950,10.711846,2.4195375,"{""type"":""MultiPoint"",""coordinates"":[]}"
4951,17.214058,2.8732822,"{""type"":""MultiPoint"",""coordinates"":[]}"
4952,20.090166,2.6813388,"{""type"":""MultiPoint"",""coordinates"":[]}"
4953,11.96126,2.2935026,"{""type"":""MultiPoint"",""coordinates"":[]}"
4954,17.935429,2.0895185,"{""type"":""MultiPoint"",""coordinates"":[]}"
4955,17.357315,2.1473405,"{""type"":""MultiPoint"",""coordinates"":[]}"
4956,14.538275,2.225826,"{""type"":""MultiPoint"",""coordinates"":[]}"
4957,17.1065,2.1929617,"{""type"":""MultiPoint"",""coordinates"":[]}"
4958,9.782611,2.2710242,"{""type"":""MultiPoint"",""coordinates"":[]}"
4959,16.881577,2.18695,"{""type"":""MultiPoint"",""coordinates"":[]}"
4960,18.53852,1.7713538,"{""type"":""MultiPoint"",""coordinates"":[]}"
4961,26.004349,1.9079189,"{""type"":""MultiPoint"",""coordinates"":[]}"
4962,42.196247,2.054727,"{""type"":""MultiPoint"",""coordinates"":[]}"
4963,41.007347,1.8057061,"{""type"":""MultiPoint"",""coordinates"":[]}"
4964,40.092094,1.8599181,"{""type"":""MultiPoint"",""coordinates"":[]}"
4965,28.272913,1.6448351,"{""type"":""MultiPoint"",""coordinates"":[]}"
4966,21.87385,1.7298621,"{""type"":""MultiPoint"",""coordinates"":[]}"
4967,19.054626,2.0394928,"{""type"":""MultiPoint"",""coordinates"":[]}"
4968,13.289163,1.6972058,"{""type"":""MultiPoint"",""coordinates"":[]}"
4969,8.169148,1.8813992,"{""type"":""MultiPoint"",""coordinates"":[]}"
4970,9.751634,1.8984191,"{""type"":""MultiPoint"",""coordinates"":[]}"
4971,9.15602,2.0100534,"{""type"":""MultiPoint"",""coordinates"":[]}"
4972,6.568517,1.6767424,"{""type"":""MultiPoint"",""coordinates"":[]}"
4973,10.37949,1.8729509,"{""type"":""MultiPoint"",""coordinates"":[]}"
4974,10.006651,1.9915013,"{""type"":""MultiPoint"",""coordinates"":[]}"
4975,10.664384,1.8135341,"{""type"":""MultiPoint"",""coordinates"":[]}"
4976,16.124517,1.5618263,"{""type"":""MultiPoint"",""coordinates"":[]}"
4977,57.96202,1.6643625,"{""type"":""MultiPoint"",""coordinates"":[]}"
4978,94.44682,0.7337049,"{""type"":""MultiPoint"",""coordinates"":[]}"
4979,94.44682,0.054293744,"{""type"":""MultiPoint"",""coordinates"":[]}"
4980,90.67403,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4981,70.11683,0.24541101,"{""type"":""MultiPoint"",""coordinates"":[]}"
4982,45.567486,0.99173677,"{""type"":""MultiPoint"",""coordinates"":[]}"
4983,150.8503,0.99397546,"{""type"":""MultiPoint"",""coordinates"":[]}"
4984,150.8503,0.16235185,"{""type"":""MultiPoint"",""coordinates"":[]}"
4985,64.91831,0.51884776,"{""type"":""MultiPoint"",""coordinates"":[]}"
4986,53.460815,1.1477942,"{""type"":""MultiPoint"",""coordinates"":[]}"
4987,96.60544,0.6202964,"{""type"":""MultiPoint"",""coordinates"":[]}"
4988,97.339134,0.03152375,"{""type"":""MultiPoint"",""coordinates"":[]}"
4989,97.02276,0.0011785192,"{""type"":""MultiPoint"",""coordinates"":[]}"
4990,93.88418,0.1810569,"{""type"":""MultiPoint"",""coordinates"":[]}"
4991,77.801926,0.2978292,"{""type"":""MultiPoint"",""coordinates"":[]}"
4992,89.6824,0.40458813,"{""type"":""MultiPoint"",""coordinates"":[]}"
4993,96.75848,0.33088058,"{""type"":""MultiPoint"",""coordinates"":[]}"
4994,193.37312,0.40695515,"{""type"":""MultiPoint"",""coordinates"":[]}"
4995,96.815475,0.31335333,"{""type"":""MultiPoint"",""coordinates"":[]}"
4996,97.68485,0.31335333,"{""type"":""MultiPoint"",""coordinates"":[]}"
4997,96.877754,0.01035257,"{""type"":""MultiPoint"",""coordinates"":[]}"
4998,96.877754,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4999,97.55513,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5000,92.539406,0.019651143,"{""type"":""MultiPoint"",""coordinates"":[]}"
5001,90.0081,0.06328514,"{""type"":""MultiPoint"",""coordinates"":[]}"
5002,47.30059,0.17422384,"{""type"":""MultiPoint"",""coordinates"":[]}"
5003,34.844315,0.8576126,"{""type"":""MultiPoint"",""coordinates"":[]}"
5004,60.82849,1.6302545,"{""type"":""MultiPoint"",""coordinates"":[]}"
5005,55.620533,1.3489674,"{""type"":""MultiPoint"",""coordinates"":[]}"
5006,65.09395,0.9215661,"{""type"":""MultiPoint"",""coordinates"":[]}"
5007,52.299717,0.72171,"{""type"":""MultiPoint"",""coordinates"":[]}"
5008,56.456337,1.0626559,"{""type"":""MultiPoint"",""coordinates"":[]}"
5009,29.341265,1.3189614,"{""type"":""MultiPoint"",""coordinates"":[]}"
5010,34.88382,1.561935,"{""type"":""MultiPoint"",""coordinates"":[]}"
5011,32.183464,1.6673487,"{""type"":""MultiPoint"",""coordinates"":[]}"
5012,46.890644,1.6104398,"{""type"":""MultiPoint"",""coordinates"":[]}"
5013,42.845825,1.7179079,"{""type"":""MultiPoint"",""coordinates"":[]}"
5014,26.546267,1.8868365,"{""type"":""MultiPoint"",""coordinates"":[]}"
5015,31.654884,2.4261289,"{""type"":""MultiPoint"",""coordinates"":[]}"
5016,60.830505,2.3819368,"{""type"":""MultiPoint"",""coordinates"":[]}"
5017,68.07416,1.2816985,"{""type"":""MultiPoint"",""coordinates"":[]}"
5018,28.871119,1.3175554,"{""type"":""MultiPoint"",""coordinates"":[]}"
5019,22.949045,2.3172956,"{""type"":""MultiPoint"",""coordinates"":[]}"
5020,14.38296,2.3667312,"{""type"":""MultiPoint"",""coordinates"":[]}"
5021,21.172592,1.597051,"{""type"":""MultiPoint"",""coordinates"":[]}"
5022,27.721952,1.550816,"{""type"":""MultiPoint"",""coordinates"":[]}"
5023,27.299717,2.0033877,"{""type"":""MultiPoint"",""coordinates"":[]}"
5024,65.39957,1.7861849,"{""type"":""MultiPoint"",""coordinates"":[]}"
5025,84.85228,1.2240022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5026,60.58311,0.9188416,"{""type"":""MultiPoint"",""coordinates"":[]}"
5027,69.5486,0.7453873,"{""type"":""MultiPoint"",""coordinates"":[]}"
5028,50.076134,0.8639473,"{""type"":""MultiPoint"",""coordinates"":[]}"
5029,85.23261,1.0460927,"{""type"":""MultiPoint"",""coordinates"":[]}"
5030,90.352745,0.5142986,"{""type"":""MultiPoint"",""coordinates"":[]}"
5031,87.96795,0.2838275,"{""type"":""MultiPoint"",""coordinates"":[]}"
5032,74.78721,0.5511567,"{""type"":""MultiPoint"",""coordinates"":[]}"
5033,78.70651,0.50178665,"{""type"":""MultiPoint"",""coordinates"":[]}"
5034,80.811714,0.36415628,"{""type"":""MultiPoint"",""coordinates"":[]}"
5035,40.986565,0.66631216,"{""type"":""MultiPoint"",""coordinates"":[]}"
5036,39.65476,1.5791417,"{""type"":""MultiPoint"",""coordinates"":[]}"
5037,50.05557,1.7896489,"{""type"":""MultiPoint"",""coordinates"":[]}"
5038,27.570951,1.9206531,"{""type"":""MultiPoint"",""coordinates"":[]}"
5039,31.313087,2.0208738,"{""type"":""MultiPoint"",""coordinates"":[]}"
5040,23.60532,2.1271522,"{""type"":""MultiPoint"",""coordinates"":[]}"
5041,36.792095,2.589508,"{""type"":""MultiPoint"",""coordinates"":[]}"
5042,36.792095,2.626311,"{""type"":""MultiPoint"",""coordinates"":[]}"
5043,47.620975,2.5420752,"{""type"":""MultiPoint"",""coordinates"":[]}"
5044,29.54943,1.9444182,"{""type"":""MultiPoint"",""coordinates"":[]}"
5045,12.80463,2.7647128,"{""type"":""MultiPoint"",""coordinates"":[]}"
5046,42.32492,2.5360234,"{""type"":""MultiPoint"",""coordinates"":[]}"
5047,12.606345,2.675937,"{""type"":""MultiPoint"",""coordinates"":[]}"
5048,11.593827,3.1026542,"{""type"":""MultiPoint"",""coordinates"":[]}"
5049,4.6828427,3.2198856,"{""type"":""MultiPoint"",""coordinates"":[]}"
5050,8.060452,3.086147,"{""type"":""MultiPoint"",""coordinates"":[]}"
5051,20.784735,2.9802537,"{""type"":""MultiPoint"",""coordinates"":[]}"
5052,10.152744,2.8476157,"{""type"":""MultiPoint"",""coordinates"":[]}"
5053,7.706772,2.8476157,"{""type"":""MultiPoint"",""coordinates"":[]}"
5054,6.8158345,2.9931064,"{""type"":""MultiPoint"",""coordinates"":[]}"
5055,10.870204,3.0107543,"{""type"":""MultiPoint"",""coordinates"":[]}"
5056,31.192982,2.7194614,"{""type"":""MultiPoint"",""coordinates"":[]}"
5057,50.42747,2.0393531,"{""type"":""MultiPoint"",""coordinates"":[]}"
5058,29.6158,2.030934,"{""type"":""MultiPoint"",""coordinates"":[]}"
5059,24.302433,2.5875006,"{""type"":""MultiPoint"",""coordinates"":[]}"
5060,26.230677,2.4913654,"{""type"":""MultiPoint"",""coordinates"":[]}"
5061,19.170654,2.5826023,"{""type"":""MultiPoint"",""coordinates"":[]}"
5062,17.62407,2.5426865,"{""type"":""MultiPoint"",""coordinates"":[]}"
5063,16.37477,2.3353329,"{""type"":""MultiPoint"",""coordinates"":[]}"
5064,57.694954,2.3125226,"{""type"":""MultiPoint"",""coordinates"":[]}"
5065,62.31804,1.7727137,"{""type"":""MultiPoint"",""coordinates"":[]}"
5066,61.223644,1.2092661,"{""type"":""MultiPoint"",""coordinates"":[]}"
5067,78.49779,1.1080836,"{""type"":""MultiPoint"",""coordinates"":[]}"
5068,81.887,1.474398,"{""type"":""MultiPoint"",""coordinates"":[]}"
5069,68.502335,1.0487113,"{""type"":""MultiPoint"",""coordinates"":[]}"
5070,51.402504,1.1698494,"{""type"":""MultiPoint"",""coordinates"":[]}"
5071,97.60098,1.0512981,"{""type"":""MultiPoint"",""coordinates"":[]}"
5072,97.60098,0.37640047,"{""type"":""MultiPoint"",""coordinates"":[]}"
5073,97.60098,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5074,59.567955,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5075,80.80601,0.1302047,"{""type"":""MultiPoint"",""coordinates"":[]}"
5076,67.2426,0.15554065,"{""type"":""MultiPoint"",""coordinates"":[]}"
5077,36.209003,0.8285116,"{""type"":""MultiPoint"",""coordinates"":[]}"
5078,44.28075,1.6739825,"{""type"":""MultiPoint"",""coordinates"":[]}"
5079,45.753014,1.4990463,"{""type"":""MultiPoint"",""coordinates"":[]}"
5080,9.198,1.1731946,"{""type"":""MultiPoint"",""coordinates"":[]}"
5081,12.38483,1.8631711,"{""type"":""MultiPoint"",""coordinates"":[]}"
5082,27.264004,1.9716576,"{""type"":""MultiPoint"",""coordinates"":[]}"
5083,61.1969,1.6352792,"{""type"":""MultiPoint"",""coordinates"":[]}"
5084,34.14362,1.4653907,"{""type"":""MultiPoint"",""coordinates"":[]}"
5085,23.819944,2.108152,"{""type"":""MultiPoint"",""coordinates"":[]}"
5086,25.805204,2.3801658,"{""type"":""MultiPoint"",""coordinates"":[]}"
5087,26.68678,2.4776943,"{""type"":""MultiPoint"",""coordinates"":[]}"
5088,30.032284,2.321827,"{""type"":""MultiPoint"",""coordinates"":[]}"
5089,17.666832,1.9543681,"{""type"":""MultiPoint"",""coordinates"":[]}"
5090,20.946009,2.3332183,"{""type"":""MultiPoint"",""coordinates"":[]}"
5091,14.629432,2.2379806,"{""type"":""MultiPoint"",""coordinates"":[]}"
5092,20.961792,2.4164429,"{""type"":""MultiPoint"",""coordinates"":[]}"
5093,32.33248,2.311197,"{""type"":""MultiPoint"",""coordinates"":[]}"
5094,26.972757,1.7215246,"{""type"":""MultiPoint"",""coordinates"":[]}"
5095,14.563988,1.9621712,"{""type"":""MultiPoint"",""coordinates"":[]}"
5096,32.374462,2.1926527,"{""type"":""MultiPoint"",""coordinates"":[]}"
5097,37.52295,2.0450335,"{""type"":""MultiPoint"",""coordinates"":[]}"
5098,88.95622,2.290324,"{""type"":""MultiPoint"",""coordinates"":[]}"
5099,88.95622,1.8412906,"{""type"":""MultiPoint"",""coordinates"":[]}"
5100,41.112373,1.3957449,"{""type"":""MultiPoint"",""coordinates"":[]}"
5101,8.818179,1.5279825,"{""type"":""MultiPoint"",""coordinates"":[]}"
5102,8.818179,1.6415683,"{""type"":""MultiPoint"",""coordinates"":[]}"
5103,96.844635,0.005934571,"{""type"":""MultiPoint"",""coordinates"":[]}"
5104,96.86877,0.006029751,"{""type"":""MultiPoint"",""coordinates"":[]}"
5105,96.92065,0.011438908,"{""type"":""MultiPoint"",""coordinates"":[]}"
5106,97.776,0.07240857,"{""type"":""MultiPoint"",""coordinates"":[]}"
5107,97.776,0.037264694,"{""type"":""MultiPoint"",""coordinates"":[]}"
5108,82.29296,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5109,91.09883,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5110,91.09883,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5111,91.09883,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5112,97.497055,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5113,97.358315,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5114,95.35096,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5115,96.24744,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5116,97.336006,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5117,97.05997,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5118,92.9375,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5119,91.58157,0.11332371,"{""type"":""MultiPoint"",""coordinates"":[]}"
5120,93.985664,0.17345272,"{""type"":""MultiPoint"",""coordinates"":[]}"
5121,95.947754,0.051881306,"{""type"":""MultiPoint"",""coordinates"":[]}"
5122,95.218414,0.046645485,"{""type"":""MultiPoint"",""coordinates"":[]}"
5123,92.60758,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5124,92.19272,0.018095566,"{""type"":""MultiPoint"",""coordinates"":[]}"
5125,93.114426,0.21463312,"{""type"":""MultiPoint"",""coordinates"":[]}"
5126,77.099625,0.5707936,"{""type"":""MultiPoint"",""coordinates"":[]}"
5127,77.01968,0.87956065,"{""type"":""MultiPoint"",""coordinates"":[]}"
5128,40.68303,0.9147588,"{""type"":""MultiPoint"",""coordinates"":[]}"
5129,35.910366,1.443824,"{""type"":""MultiPoint"",""coordinates"":[]}"
5130,16.826836,1.9122043,"{""type"":""MultiPoint"",""coordinates"":[]}"
5131,39.8843,1.9881706,"{""type"":""MultiPoint"",""coordinates"":[]}"
